89.53,675.68,21082.30,79591.39
89.64,677.42,21136.84,79522.41
89.75,679.17,21191.46,79453.44
89.87,681.61,21268.06,79356.88
89.99,683.37,21322.87,79274.10
90.11,685.48,21388.76,79205.13
90.21,687.24,21443.75,79136.16
90.31,689.01,21498.83,79067.19
90.41,691.14,21565.03,78984.41
90.53,692.92,21620.29,78915.44
90.63,694.70,21675.63,78832.67
90.74,696.84,21742.15,78763.70
90.85,698.63,21797.68,78680.93
90.97,700.78,21864.41,78611.95
91.07,702.57,21920.11,78529.19
91.19,704.73,21987.06,78460.21
91.29,706.53,22042.94,78377.44
91.41,708.70,22110.10,78308.47
91.51,710.51,22166.16,78225.70
91.63,712.69,22233.53,78142.93
91.75,714.88,22301.02,78073.95
91.85,716.71,22357.35,77991.19
91.97,718.90,22425.05,77922.21
92.07,720.73,22481.55,77839.45
92.19,722.93,22549.46,77770.47
92.29,724.77,22606.14,77701.49
92.41,726.98,22674.26,77618.73
92.53,728.83,22731.11,77549.75
92.63,731.05,22799.43,77466.98
92.75,732.91,22856.45,77384.21
92.87,735.14,22924.98,77315.24
92.97,737.01,22982.18,77232.47
93.08,739.25,23050.91,77163.49
93.19,741.13,23108.28,77080.73
93.31,743.38,23177.22,77011.75
93.41,745.25,23234.76,76942.77
93.51,747.52,23303.90,76860.01
93.62,749.41,23361.60,76791.03
93.73,751.30,23419.38,76708.27
93.85,753.57,23488.82,76639.29
93.95,755.47,23546.76,76570.31
94.05,757.76,23616.40,76487.55
94.17,759.66,23674.51,76404.78
94.29,761.96,23744.34,76322.01
94.40,764.27,23814.28,76253.03
94.51,766.57,23884.33,76170.27
94.63,768.50,23942.79,76101.29
94.74,770.81,24013.03,76018.52
94.85,772.75,24071.65,75935.76
94.97,775.07,24142.09,75866.78
95.07,777.01,24200.87,75797.80
95.18,778.57,24247.94,75728.83
95.30,780.12,24295.06,75687.45
95.40,782.08,24354.03,75618.47
95.51,784.03,24413.07,75549.50
95.62,785.99,24472.18,75480.52
95.72,787.95,24531.36,75411.55
95.83,789.92,24590.61,75342.58
95.94,791.89,24649.94,75273.60
96.05,793.87,24709.34,75190.83
96.18,796.24,24780.71,75121.85
96.28,798.23,24840.27,75052.88
96.39,800.22,24899.89,74983.91
96.50,802.21,24959.59,74914.93
96.62,804.60,25031.32,74832.16
96.73,806.60,25091.17,74763.19
96.84,808.60,25151.09,74694.22
96.96,810.60,25211.08,74625.24
97.06,812.61,25271.14,74556.27
97.18,814.62,25331.26,74487.30
97.29,816.64,25391.46,74418.32
97.40,818.66,25451.72,74335.55
97.55,821.49,25536.19,74252.78
97.66,823.52,25596.61,74183.80
97.76,825.55,25657.10,74114.84
97.88,827.59,25717.66,74045.86
97.98,829.63,25778.28,73976.88
98.10,831.67,25838.96,73907.91
98.21,833.72,25899.72,73838.94
98.33,835.78,25960.54,73769.96
98.43,837.01,25997.06,73714.78
98.55,839.48,26070.18,73645.80
98.66,841.54,26131.18,73576.84
98.76,843.61,26192.25,73507.86
98.90,846.09,26265.61,73425.09
99.01,848.16,26326.82,73356.12
99.11,850.23,26388.08,73287.14
99.23,852.31,26449.41,73218.16
99.33,854.39,26510.80,73149.20
99.44,856.48,26572.25,73080.22
99.55,858.58,26633.77,73011.24
99.67,860.67,26695.35,72928.48
99.81,863.61,26781.66,72845.70
99.92,865.71,26843.38,72776.73
100.02,867.83,26905.16,72707.76
100.14,869.52,26954.63,72638.78
100.25,872.06,27028.91,72569.81
100.36,874.18,27090.88,72500.84
100.47,876.31,27152.90,72431.86
100.58,878.44,27214.99,72362.89
100.68,880.57,27277.13,72293.91
100.80,882.71,27339.33,72224.94
100.91,884.85,27401.60,72155.97
101.02,886.99,27463.92,72086.99
101.12,889.13,27526.29,72018.02
101.24,891.27,27588.72,71949.05
101.34,893.43,27651.20,71880.07
101.45,895.58,27713.75,71811.09
101.55,897.74,27776.34,71742.12
101.67,899.47,27826.46,71686.94
101.78,901.64,27889.15,71617.97
101.88,903.81,27951.90,71548.99
102.01,906.42,28027.27,71466.22
102.13,908.60,28090.14,71383.45
102.25,911.23,28165.65,71314.48
102.36,913.41,28228.64,71245.50
102.48,916.04,28304.29,71162.73
102.59,918.24,28367.39,71079.97
102.72,920.88,28443.18,71010.99
102.82,923.08,28506.39,70942.02
102.95,925.73,28582.31,70859.25
103.07,927.94,28645.64,70790.27
103.17,930.16,28709.01,70721.30
103.28,932.38,28772.44,70652.33
103.39,934.61,28835.91,70583.35
103.50,936.84,28899.44,70514.38
103.61,939.08,28963.01,70445.41
103.72,941.31,29026.64,70376.43
103.82,943.55,29090.31,70307.45
103.94,945.80,29154.03,70238.48
104.04,948.05,29217.80,70169.51
104.16,950.30,29281.62,70100.53
104.27,952.54,29345.48,70031.55
104.38,954.80,29409.38,69962.59
104.49,957.06,29473.33,69893.61
104.60,959.32,29537.32,69824.63
104.71,960.68,29575.74,69769.45
104.83,962.94,29639.80,69700.48
104.95,965.22,29703.91,69631.51
105.07,967.50,29768.06,69562.53
105.19,969.78,29832.25,69507.35
105.31,972.07,29896.48,69438.38
105.42,974.36,29960.76,69369.41
105.54,976.19,30012.21,69300.43
105.65,978.95,30089.44,69231.46
105.77,981.25,30153.84,69162.48
105.88,983.56,30218.28,69093.51
106.00,985.40,30269.87,69024.53
106.12,987.70,30334.38,68955.56
106.24,990.47,30411.84,68886.59
106.35,992.33,30463.51,68817.61
106.47,994.65,30528.14,68748.64
106.59,996.97,30592.80,68679.66
106.71,999.77,30670.44,68610.69
106.82,1001.64,30722.23,68541.72
106.94,1003.97,30787.01,68472.74
107.05,1006.78,30864.78,68403.77
107.17,1008.66,30916.66,68334.79
107.28,1011.48,30994.52,68265.82
107.40,1013.83,31059.44,68196.84
107.50,1016.18,31124.40,68127.87
107.62,1018.06,31176.39,68058.89
107.73,1020.43,31241.40,67989.92
107.85,1022.79,31306.44,67920.95
107.97,1025.63,31384.54,67851.97
108.08,1028.01,31449.65,67783.00
108.19,1030.39,31514.80,67714.02
108.31,1032.77,31579.98,67645.05
108.42,1035.15,31645.18,67576.07
108.54,1037.06,31697.37,67507.10
108.65,1039.45,31762.63,67451.92
108.76,1041.85,31827.92,67382.95
108.88,1044.24,31893.23,67313.97
108.99,1046.17,31945.51,67245.00
109.11,1048.57,32010.87,67176.02
109.23,1050.97,32076.26,67107.05
109.35,1053.85,32154.77,67038.08
109.46,1056.27,32220.21,66969.10
109.58,1058.68,32285.68,66900.12
109.69,1060.62,32338.07,66831.16
109.81,1063.52,32416.68,66762.18
109.92,1065.96,32482.22,66693.20
110.03,1068.39,32547.78,66624.23
110.13,1070.83,32613.36,66555.26
110.25,1072.78,32665.84,66500.08
110.36,1074.74,32718.34,66431.10
110.48,1077.68,32797.11,66362.12
110.59,1080.13,32862.78,66293.16
110.71,1082.58,32928.46,66224.18
110.83,1084.54,32981.02,66155.20
110.94,1087.01,33046.74,66100.02
111.05,1088.48,33086.18,66044.84
111.17,1091.44,33165.07,65975.88
111.29,1093.90,33230.84,65906.90
111.40,1096.38,33296.62,65837.92
111.51,1098.86,33362.41,65768.95
111.62,1101.34,33428.23,65699.98
111.73,1103.33,33480.89,65644.80
111.84,1105.32,33533.56,65589.62
111.94,1107.32,33586.24,65534.44
112.05,1109.31,33638.93,65479.26
112.16,1110.81,33678.45,65424.08
112.30,1113.81,33757.51,65355.11
112.40,1115.81,33810.23,65286.13
112.53,1118.32,33876.13,65217.16
112.64,1121.33,33955.23,65148.18
112.76,1123.34,34007.97,65079.21
112.87,1125.85,34073.91,65010.23
113.01,1128.87,34153.05,64941.26
113.12,1131.40,34219.00,64872.29
113.24,1133.42,34271.77,64803.31
113.36,1135.95,34337.74,64734.34
113.48,1138.99,34416.91,64665.36
113.58,1141.53,34482.90,64596.39
113.70,1143.56,34535.69,64527.41
113.82,1146.10,34601.68,64458.44
113.95,1148.64,34667.68,64403.26
114.05,1150.68,34720.48,64334.29
114.18,1153.75,34799.68,64265.31
114.30,1155.79,34852.48,64210.13
114.41,1157.84,34905.29,64154.95
114.52,1160.40,34971.29,64085.98
114.63,1162.97,35037.30,64017.00
114.75,1165.03,35090.11,63948.03
114.86,1168.12,35169.33,63879.05
114.97,1170.70,35235.34,63810.08
115.08,1173.29,35301.35,63741.11
115.20,1175.36,35354.15,63685.93
115.30,1177.43,35406.96,63630.75
115.41,1179.50,35459.76,63561.77
115.53,1181.58,35512.57,63520.39
115.64,1183.66,35565.37,63451.41
115.75,1186.26,35631.36,63382.44
115.87,1189.38,35710.55,63313.46
115.99,1190.95,35750.15,63258.29
116.10,1193.55,35816.13,63203.11
116.22,1195.64,35868.91,63147.93
116.33,1198.25,35934.87,63078.95
116.44,1200.35,35987.64,63023.77
116.55,1202.44,36040.40,62968.59
116.66,1204.54,36093.16,62913.42
116.76,1207.16,36159.09,62844.44
116.87,1209.27,36211.83,62775.47
117.00,1211.90,36277.75,62720.29
117.10,1214.01,36330.47,62665.11
117.21,1216.65,36396.37,62596.13
117.32,1219.30,36462.25,62527.16
117.44,1221.95,36528.12,62458.18
117.55,1224.60,36593.98,62389.21
117.66,1227.26,36659.82,62320.24
117.77,1229.92,36725.65,62251.26
117.88,1232.58,36791.46,62182.29
118.00,1235.25,36857.26,62113.31
118.11,1237.93,36923.04,62044.34
118.22,1240.06,36975.66,61989.16
118.32,1242.20,37028.26,61933.98
118.43,1244.34,37080.85,61878.80
118.53,1246.49,37133.43,61809.83
118.65,1249.18,37199.13,61740.85
118.77,1251.32,37251.68,61685.68
118.89,1254.00,37317.35,61630.50
119.00,1255.62,37356.74,61575.32
119.11,1258.86,37435.49,61506.34
119.22,1261.55,37501.09,61437.37
119.33,1264.25,37566.67,61368.39
119.45,1266.41,37619.11,61313.21
119.55,1268.58,37671.54,61258.04
119.65,1270.74,37723.95,61202.86
119.76,1272.91,37776.35,61133.88
119.88,1276.17,37854.90,61064.91
119.99,1278.35,37907.25,60995.93
120.11,1281.07,37972.67,60940.75
120.21,1283.25,38024.98,60885.57
120.32,1285.99,38090.34,60816.60
120.44,1288.73,38155.67,60747.62
120.54,1291.46,38220.97,60678.65
120.65,1293.66,38273.19,60623.47
120.76,1295.86,38325.39,60568.29
120.87,1298.06,38377.56,60513.11
120.97,1300.26,38429.72,60457.93
121.08,1302.46,38481.86,60388.96
121.20,1305.75,38560.02,60319.98
121.32,1308.51,38625.11,60251.01
121.43,1310.73,38677.16,60195.83
121.54,1312.94,38729.19,60140.65
121.65,1315.15,38781.20,60095.70
121.76,1314.94,38833.16,60095.70
122.79,1317.35,39364.16,30642.03
122.91,1317.61,39415.71,30633.19
123.02,1318.00,39492.97,30624.36
123.13,1318.33,39557.29,30615.52
123.24,1318.72,39634.39,30604.91
123.36,1319.11,39711.42,30594.31
123.48,1319.44,39775.55,30585.47
123.59,1319.83,39852.42,30574.87
123.70,1320.23,39929.22,30564.26
123.82,1320.62,40005.93,30553.66
123.93,1320.95,40069.80,30544.82
124.04,1321.28,40133.61,30535.98
124.14,1321.61,40197.36,30527.14
124.24,1322.00,40273.78,30516.54
124.35,1322.33,40337.41,30507.70
124.46,1322.65,40400.97,30498.86
124.56,1322.98,40464.48,30488.26
124.68,1323.38,40540.61,30479.42
124.78,1323.70,40603.99,30470.58
124.88,1324.03,40667.31,30461.75
124.99,1324.36,40730.57,30452.91
125.10,1324.62,40781.13,30445.84
125.20,1324.89,40831.66,30437.00
125.33,1325.28,40907.38,30428.16
125.44,1325.61,40970.41,30419.33
125.55,1326.01,41045.98,30408.72
125.66,1326.41,41121.45,30398.12
125.77,1326.75,41184.29,30389.28
125.88,1327.15,41259.61,30378.67
125.99,1327.49,41322.32,30369.84
126.09,1327.83,41384.96,30361.00
126.21,1328.17,41447.55,30352.16
126.31,1328.51,41510.08,30343.32
126.42,1328.92,41585.04,30332.72
126.52,1329.27,41647.44,30323.88
126.63,1329.68,41722.24,30313.28
126.75,1330.10,41796.96,30302.67
126.87,1330.44,41859.16,30292.07
126.98,1330.86,41933.73,30283.23
127.09,1331.28,42008.21,30272.62
127.20,1331.63,42070.22,30263.79
127.31,1331.98,42132.17,30254.95
127.41,1332.34,42194.06,30246.11
127.52,1332.69,42255.89,30235.51
127.64,1333.12,42330.01,30226.67
127.74,1333.47,42391.71,30217.83
127.84,1333.83,42453.36,30208.99
127.95,1334.26,42527.26,30198.39
128.06,1334.62,42588.78,30189.55
128.16,1334.98,42650.24,30180.71
128.26,1335.41,42723.92,30170.11
128.38,1335.77,42785.26,30159.50
128.50,1336.21,42858.79,30148.90
128.62,1336.65,42932.23,30140.06
128.72,1337.01,42993.37,30131.22
128.82,1337.38,43054.46,30122.38
128.93,1337.82,43127.68,30111.78
129.04,1338.19,43188.64,30102.94
129.14,1338.56,43249.54,30094.10
129.24,1338.93,43310.38,30085.27
129.34,1339.31,43371.17,30076.43
129.44,1339.68,43431.90,30067.59
129.55,1340.05,43492.58,30058.75
129.65,1340.50,43565.31,30048.15
129.76,1340.88,43625.86,30039.31
129.86,1341.26,43686.35,30028.71
129.98,1341.71,43758.86,30018.10
130.10,1342.17,43831.30,30009.26
130.20,1342.55,43891.60,30000.43
130.30,1342.93,43951.84,29991.59
130.41,1343.39,44024.06,29980.98
130.52,1343.78,44084.18,29972.15
130.63,1344.16,44144.24,29961.54
130.75,1344.62,44216.24,29950.94
130.87,1345.09,44288.16,29942.10
130.97,1345.55,44360.00,29931.49
131.08,1345.94,44419.80,29922.66
131.19,1346.34,44479.55,29913.82
131.29,1346.73,44539.24,29903.21
131.41,1347.20,44610.80,29892.61
131.52,1347.67,44682.27,29883.77
131.63,1348.15,44753.67,29873.16
131.75,1348.54,44813.10,29864.33
131.85,1348.94,44872.48,29855.49
131.95,1349.34,44931.81,29844.88
132.07,1349.82,45002.92,29834.28
132.19,1350.30,45073.96,29823.68
132.31,1350.78,45144.91,29813.07
132.43,1351.26,45215.78,29804.23
132.53,1351.67,45274.79,29795.39
132.63,1352.15,45345.51,29784.79
132.74,1352.56,45404.39,29775.95
132.85,1352.97,45463.22,29767.12
132.95,1353.37,45521.99,29756.51
133.07,1353.86,45592.44,29745.90
133.18,1354.36,45662.81,29735.30
133.30,1354.85,45733.10,29726.46
133.40,1355.26,45791.61,29717.62
133.51,1355.76,45861.76,29707.02
133.62,1356.26,45931.83,29696.41
133.74,1356.67,45990.15,29685.81
133.86,1357.17,46060.08,29675.21
133.97,1357.67,46129.92,29666.37
134.08,1358.09,46188.06,29655.76
134.20,1358.60,46257.76,29645.16
134.32,1359.10,46327.38,29634.55
134.44,1359.61,46396.92,29623.95
134.55,1360.12,46466.39,29615.11
134.66,1360.54,46524.21,29604.50
134.78,1361.05,46593.53,29593.90
134.89,1361.57,46662.77,29585.06
135.01,1361.99,46720.41,29574.46
135.12,1362.51,46789.51,29563.85
135.24,1363.02,46858.53,29555.01
135.34,1363.46,46915.99,29544.41
135.46,1363.97,46984.86,29535.57
135.56,1364.41,47042.20,29524.97
135.68,1364.93,47110.94,29516.13
135.78,1365.36,47168.15,29507.29
135.89,1365.80,47225.32,29498.45
135.99,1366.24,47282.43,29487.85
136.11,1366.76,47350.89,29477.24
136.22,1367.29,47419.28,29466.64
136.34,1367.91,47498.96,29456.03
136.46,1368.35,47555.82,29445.43
136.58,1368.88,47623.97,29436.59
136.68,1369.32,47680.71,29425.99
136.80,1369.86,47748.72,29417.15
136.90,1370.30,47805.34,29408.31
137.00,1370.75,47861.90,29397.71
137.12,1371.29,47929.71,29387.10
137.24,1371.83,47997.44,29378.26
137.35,1372.28,48053.82,29367.66
137.46,1372.82,48121.41,29357.05
137.58,1373.36,48188.92,29348.22
137.68,1373.81,48245.13,29339.38
137.79,1374.27,48301.28,29328.77
137.92,1374.90,48379.80,29318.17
138.03,1375.36,48435.82,29309.33
138.14,1375.82,48491.79,29298.72
138.25,1376.37,48558.88,29288.12
138.37,1376.92,48625.90,29279.28
138.48,1377.47,48692.84,29268.68
138.59,1377.93,48748.57,29258.07
138.71,1378.49,48815.37,29247.47
138.83,1379.05,48882.10,29236.86
138.95,1379.60,48948.75,29226.26
139.07,1380.16,49015.32,29215.65
139.18,1380.72,49081.82,29205.05
139.30,1381.28,49148.25,29196.21
139.40,1381.75,49203.54,29185.60
139.52,1382.32,49269.83,29176.77
139.62,1382.79,49325.01,29167.93
139.73,1383.26,49380.14,29159.09
139.83,1383.83,49446.23,29148.49
139.94,1384.30,49501.24,29139.65
140.05,1384.78,49556.20,29129.04
140.17,1385.35,49622.09,29118.44
140.28,1385.92,49687.90,29107.83
140.40,1386.50,49753.64,29097.23
140.52,1387.07,49819.30,29088.39
140.62,1387.55,49873.96,29079.55
140.73,1388.03,49928.57,29070.72
140.83,1388.52,49983.13,29061.88
140.93,1389.00,50037.63,29053.04
141.03,1389.48,50092.09,29042.44
141.15,1390.07,50157.36,29031.83
141.27,1390.65,50222.57,29021.23
141.39,1391.23,50287.70,29010.62
141.51,1391.82,50352.75,29001.79
141.61,1392.31,50406.91,28992.95
141.72,1392.90,50471.83,28982.34
141.83,1393.39,50525.87,28973.50
141.93,1393.88,50579.86,28964.67
142.04,1394.48,50644.59,28954.06
142.15,1394.97,50698.47,28943.46
142.27,1395.56,50763.06,28934.62
142.37,1396.06,50816.82,28925.78
142.48,1396.66,50881.28,28915.18
142.59,1397.16,50934.93,28906.34
142.69,1397.66,50988.54,28897.50
142.79,1398.16,51042.09,28886.89
142.91,1398.76,51106.29,28878.06
143.02,1399.26,51159.74,28867.45
143.14,1399.96,51234.47,28856.85
143.25,1400.47,51287.79,28848.01
143.35,1400.97,51341.06,28839.17
143.45,1401.48,51394.28,28828.57
143.57,1402.09,51458.08,28817.96
143.69,1402.60,51511.19,28809.12
143.81,1403.31,51585.46,28798.52
143.92,1403.82,51638.45,28787.92
144.03,1404.44,51701.97,28777.31
144.15,1405.05,51765.42,28766.71
144.27,1405.67,51828.80,28756.10
144.38,1406.28,51892.10,28747.26
144.49,1406.80,51944.80,28736.66
144.61,1407.42,52007.97,28727.82
144.71,1408.04,52071.07,28717.21
144.82,1408.56,52123.60,28708.38
144.93,1409.08,52176.08,28697.77
145.05,1409.71,52238.99,28688.94
145.15,1410.23,52291.36,28680.10
145.25,1410.75,52343.68,28669.49
145.37,1411.38,52406.40,28660.65
145.48,1411.90,52458.62,28650.05
145.60,1412.53,52521.21,28639.45
145.72,1413.17,52583.72,28630.61
145.82,1413.69,52635.77,28621.77
145.92,1414.22,52687.76,28612.93
146.02,1414.86,52750.09,28602.33
146.13,1415.39,52801.98,28593.49
146.23,1415.92,52853.82,28584.65
146.34,1416.45,52905.61,28575.81
146.44,1417.09,52967.69,28565.21
146.55,1417.63,53019.37,28556.37
146.66,1418.16,53071.00,28547.54
146.76,1418.70,53122.59,28536.93
146.88,1419.34,53184.42,28526.32
146.99,1419.99,53246.19,28515.72
147.11,1420.63,53307.89,28505.12
147.23,1421.28,53369.51,28494.51
147.36,1421.93,53431.07,28483.90
147.48,1422.58,53492.55,28473.30
147.60,1423.23,53553.97,28462.69
147.71,1423.89,53615.32,28452.09
147.83,1424.54,53676.59,28441.48
147.95,1425.20,53737.80,28430.88
148.06,1425.86,53798.94,28422.04
148.17,1426.40,53849.84,28411.44
148.29,1427.06,53910.85,28400.83
148.41,1427.72,53971.79,28391.99
148.52,1428.28,54022.52,28383.16
148.62,1428.83,54073.21,28374.32
148.72,1429.38,54123.85,28363.71
148.84,1430.05,54184.55,28353.11
148.96,1430.71,54245.18,28342.50
149.08,1431.38,54305.74,28331.90
149.20,1432.05,54366.24,28321.29
149.32,1432.83,54436.73,28310.69
149.43,1433.39,54487.03,28301.85
149.54,1433.95,54537.27,28291.25
149.65,1434.63,54597.51,28280.64
149.77,1435.30,54657.67,28271.80
149.88,1435.98,54717.77,28261.20
150.00,1436.54,54767.80,28250.59
150.12,1437.22,54827.77,28239.99
150.23,1437.90,54887.67,28231.15
150.34,1438.47,54937.54,28220.54
150.46,1439.15,54997.32,28211.71
150.56,1439.72,55047.09,28202.87
150.66,1440.29,55096.81,28194.03
150.77,1440.86,55146.48,28183.43
150.89,1441.55,55206.03,28172.82
151.01,1442.23,55265.50,28162.22
151.13,1442.92,55324.91,28153.38
151.23,1443.50,55374.37,28144.54
151.33,1444.07,55423.78,28133.94
151.45,1444.76,55483.01,28123.33
151.57,1445.46,55542.18,28114.49
151.67,1446.04,55591.43,28103.89
151.79,1446.73,55650.47,28093.29
151.92,1447.54,55719.27,28082.68
152.03,1448.13,55768.36,28072.07
152.15,1448.83,55827.20,28063.24
152.25,1449.53,55885.98,28052.63
152.36,1450.11,55934.91,28043.79
152.47,1450.70,55983.79,28034.96
152.57,1451.28,56032.63,28026.12
152.67,1451.99,56091.18,28015.51
152.78,1452.58,56139.91,28006.68
152.88,1453.16,56188.61,27996.07
153.00,1453.87,56246.98,27985.47
153.12,1454.58,56305.28,27974.86
153.24,1455.29,56363.52,27966.02
153.35,1455.88,56412.00,27955.42
153.46,1456.36,56450.75,27950.12
153.57,1457.07,56508.83,27939.51
153.68,1457.67,56557.17,27928.91
153.80,1458.38,56615.13,27918.30
153.92,1459.10,56673.02,27907.70
154.08,1459.82,56730.84,27897.09
154.21,1460.54,56788.60,27888.25
154.32,1461.14,56836.68,27879.42
154.42,1461.74,56884.72,27868.81
154.54,1462.58,56951.90,27858.21
154.65,1463.18,56999.83,27847.60
154.77,1463.91,57057.29,27837.00
154.89,1464.63,57114.68,27826.39
155.01,1465.36,57172.01,27817.55
155.11,1465.97,57219.73,27806.95
155.23,1466.70,57276.94,27796.34
155.34,1467.43,57334.09,27787.51
155.45,1468.04,57381.66,27778.67
155.55,1468.65,57429.19,27768.06
155.67,1469.38,57486.17,27757.46
155.78,1470.12,57543.08,27746.85
155.90,1470.85,57599.92,27738.02
156.00,1471.47,57647.25,27727.41
156.12,1472.20,57703.98,27716.80
156.24,1472.94,57760.65,27707.97
156.34,1473.56,57807.82,27699.13
156.45,1474.18,57854.95,27690.29
156.55,1474.80,57902.04,27681.46
156.65,1475.42,57949.08,27670.85
156.77,1476.16,58005.48,27660.25
156.88,1476.91,58061.81,27651.41
156.99,1477.53,58108.70,27642.57
157.09,1478.28,58164.92,27631.96
157.20,1478.90,58211.71,27621.36
157.32,1479.65,58267.81,27612.52
157.43,1480.28,58314.52,27601.92
157.55,1481.03,58370.50,27591.31
157.67,1481.78,58426.42,27582.47
157.77,1482.41,58472.98,27573.64
157.88,1483.16,58528.79,27563.03
157.99,1483.79,58575.25,27552.43
158.10,1484.68,58640.22,27541.82
158.23,1485.31,58686.57,27531.22
158.35,1486.07,58742.14,27520.61
158.47,1486.83,58797.65,27510.01
158.58,1487.59,58853.10,27501.17
158.69,1488.10,58890.03,27494.10
158.80,1488.86,58945.37,27481.73
158.91,1489.63,59000.66,27472.89
159.01,1490.27,59046.68,27464.05
159.12,1490.91,59092.66,27453.45
159.24,1491.67,59147.77,27442.84
159.35,1492.44,59202.83,27432.24
159.47,1493.21,59257.83,27423.40
159.58,1493.86,59303.61,27414.56
159.68,1494.63,59358.50,27403.96
159.79,1495.27,59404.19,27393.35
159.90,1496.18,59468.08,27382.75
160.03,1496.82,59513.67,27372.14
160.15,1497.60,59568.32,27363.30
160.25,1498.25,59613.82,27352.70
160.36,1499.03,59668.36,27342.09
160.48,1499.81,59722.84,27333.26
160.60,1500.46,59768.19,27322.65
160.71,1501.24,59822.56,27312.04
160.83,1502.02,59876.87,27301.44
160.95,1502.81,59931.12,27290.84
161.06,1503.59,59985.31,27280.23
161.18,1504.38,60039.44,27271.39
161.29,1505.17,60093.51,27260.79
161.40,1505.82,60138.52,27250.18
161.52,1506.61,60192.48,27241.35
161.62,1507.27,60237.40,27232.51
161.73,1507.93,60282.28,27223.67
161.84,1508.73,60336.08,27213.07
161.95,1509.39,60380.87,27204.23
162.05,1510.05,60425.62,27195.39
162.15,1510.71,60470.32,27186.55
162.25,1511.38,60514.99,27175.95
162.37,1512.17,60568.53,27165.34
162.49,1512.97,60622.02,27156.51
162.59,1513.64,60666.55,27147.67
162.70,1514.31,60711.03,27137.06
162.82,1515.11,60764.36,27128.22
162.92,1515.78,60808.76,27117.62
163.04,1516.58,60861.98,27108.78
163.14,1517.25,60906.29,27098.18
163.25,1518.06,60959.40,27087.57
163.37,1518.86,61012.46,27076.97
163.49,1519.67,61065.46,27068.13
163.60,1520.48,61118.40,27057.53
163.71,1521.15,61162.47,27046.92
163.83,1521.97,61215.30,27038.08
163.94,1522.78,61268.08,27027.48
164.06,1523.46,61312.02,27018.64
164.16,1524.00,61347.14,27009.80
164.27,1524.95,61408.53,26999.20
164.39,1525.63,61452.34,26990.36
164.49,1526.45,61504.86,26979.75
164.60,1527.13,61548.58,26970.92
164.70,1527.81,61592.26,26960.31
164.82,1528.63,61644.62,26951.47
164.92,1529.31,61688.22,26942.64
165.02,1530.00,61731.77,26932.03
165.14,1530.82,61783.98,26921.43
165.26,1531.64,61836.14,26910.82
165.38,1532.47,61888.24,26900.22
165.49,1533.30,61940.28,26889.61
165.61,1534.12,61992.26,26880.77
165.71,1534.81,62035.54,26870.17
165.83,1535.64,62087.42,26861.33
165.93,1536.33,62130.61,26850.73
166.05,1537.17,62182.39,26840.12
166.17,1538.00,62234.11,26831.28
166.28,1538.69,62277.17,26822.45
166.38,1539.39,62320.19,26813.61
166.48,1540.08,62363.18,26803.00
166.60,1540.92,62414.70,26792.40
166.72,1541.90,62474.75,26781.79
166.83,1542.59,62517.59,26772.96
166.94,1543.29,62560.39,26762.35
167.06,1544.13,62611.70,26751.75
167.17,1544.97,62662.96,26741.14
167.29,1545.82,62714.16,26730.54
167.41,1546.66,62765.31,26719.93
167.53,1547.50,62816.40,26711.09
167.63,1548.21,62858.94,26702.26
167.73,1548.91,62901.43,26693.42
167.83,1549.62,62943.89,26682.81
167.95,1550.47,62994.79,26673.98
168.05,1551.18,63037.17,26663.37
168.17,1552.03,63087.97,26652.77
168.29,1552.88,63138.71,26642.16
168.41,1553.73,63189.40,26633.32
168.52,1554.58,63240.04,26622.72
168.63,1555.29,63282.19,26612.11
168.75,1556.15,63332.73,26603.28
168.85,1556.86,63374.80,26594.44
168.95,1557.58,63416.84,26585.60
169.05,1558.29,63458.84,26576.76
169.16,1559.01,63500.80,26567.93
169.26,1559.72,63542.72,26557.32
169.38,1560.73,63601.35,26546.71
169.49,1561.45,63643.18,26536.11
169.61,1562.31,63693.33,26525.50
169.73,1563.17,63743.43,26516.67
169.84,1563.89,63785.14,26506.06
169.95,1564.76,63835.14,26495.46
170.08,1565.62,63885.08,26484.85
170.19,1566.49,63934.98,26474.25
170.31,1567.36,63984.82,26465.41
170.42,1568.09,64026.31,26454.80
170.53,1568.96,64076.05,26445.97
170.63,1569.68,64117.47,26437.13
170.73,1570.41,64158.84,26426.53
170.85,1571.28,64208.45,26415.92
170.97,1572.30,64266.25,26405.31
171.09,1573.03,64307.49,26396.48
171.20,1573.76,64348.70,26385.87
171.31,1574.64,64398.11,26375.27
171.43,1575.52,64447.46,26366.43
171.54,1576.25,64488.54,26355.82
171.66,1577.13,64537.80,26345.22
171.78,1578.01,64587.00,26336.38
171.88,1578.75,64627.96,26327.54
171.98,1579.49,64668.89,26316.94
172.10,1580.37,64717.96,26308.10
172.21,1581.11,64758.80,26299.26
172.31,1581.85,64799.62,26288.66
172.43,1582.73,64848.55,26278.05
172.54,1583.62,64897.42,26267.45
172.67,1584.51,64946.25,26256.84
172.79,1585.55,65003.15,26246.24
172.90,1586.29,65043.75,26235.63
173.02,1587.18,65092.42,26225.03
173.14,1588.23,65149.14,26214.42
173.25,1588.97,65189.61,26205.59
173.36,1589.72,65230.05,26194.98
173.48,1590.76,65286.61,26184.38
173.59,1591.51,65326.96,26175.54
173.70,1592.26,65367.28,26164.93
